"category","sub_category","Measure Names","segment","region","ship_mode","Measure Values"
"Technology","Accessories","profit","Home Office","South","First Class",134
"Technology","Accessories","profit_ratio","Home Office","South","First Class",0.55
"Technology","Accessories","quantity","Home Office","South","First Class",6
"Technology","Accessories","sales","Home Office","South","First Class",383
"Technology","Accessories","discount","Home Office","South","Same Day",0.2
"Technology","Accessories","number_of_records","Home Office","South","Same Day",1
"Technology","Accessories","profit","Home Office","South","Same Day",32
"Technology","Accessories","profit_ratio","Home Office","South","Same Day",0.13
"Technology","Accessories","quantity","Home Office","South","Same Day",4
"Technology","Accessories","sales","Home Office","South","Same Day",256
"Technology","Accessories","discount","Home Office","South","Second Class",0.4
"Technology","Accessories","number_of_records","Home Office","South","Second Class",5
"Technology","Accessories","profit","Home Office","South","Second Class",395
"Technology","Accessories","profit_ratio","Home Office","South","Second Class",1.46
"Technology","Accessories","quantity","Home Office","South","Second Class",21
"Technology","Accessories","sales","Home Office","South","Second Class",1071
"Technology","Accessories","discount","Home Office","South","Standard Class",1.8
"Technology","Accessories","number_of_records","Home Office","South","Standard Class",16
"Technology","Accessories","profit","Home Office","South","Standard Class",568
"Technology","Accessories","profit_ratio","Home Office","South","Standard Class",3.29
"Technology","Accessories","quantity","Home Office","South","Standard Class",79
"Technology","Accessories","sales","Home Office","South","Standard Class",3740
"Technology","Accessories","discount","Home Office","West","First Class",0.8
"Technology","Accessories","number_of_records","Home Office","West","First Class",11
"Technology","Accessories","profit","Home Office","West","First Class",372
"Technology","Accessories","profit_ratio","Home Office","West","First Class",2.44
"Technology","Accessories","quantity","Home Office","West","First Class",32
"Technology","Accessories","sales","Home Office","West","First Class",1541
"Technology","Accessories","discount","Home Office","West","Same Day",0.2
"Technology","Accessories","number_of_records","Home Office","West","Same Day",4
"Technology","Accessories","profit","Home Office","West","Same Day",783
"Technology","Accessories","profit_ratio","Home Office","West","Same Day",1.25
"Technology","Accessories","quantity","Home Office","West","Same Day",11
"Technology","Accessories","sales","Home Office","West","Same Day",1807
"Technology","Accessories","discount","Home Office","West","Second Class",0
"Technology","Accessories","number_of_records","Home Office","West","Second Class",6
"Technology","Accessories","profit","Home Office","West","Second Class",254
"Technology","Accessories","profit_ratio","Home Office","West","Second Class",1.53
"Technology","Accessories","quantity","Home Office","West","Second Class",17
"Technology","Accessories","sales","Home Office","West","Second Class",1083
"Technology","Accessories","discount","Home Office","West","Standard Class",0.6000000000000001
"Technology","Accessories","number_of_records","Home Office","West","Standard Class",21
"Technology","Accessories","profit","Home Office","West","Standard Class",887
"Technology","Accessories","profit_ratio","Home Office","West","Standard Class",5.34
"Technology","Accessories","quantity","Home Office","West","Standard Class",70
"Technology","Accessories","sales","Home Office","West","Standard Class",3082
"Technology","Copiers","discount","Consumer","Central","Same Day",0
"Technology","Copiers","number_of_records","Consumer","Central","Same Day",1
"Technology","Copiers","profit","Consumer","Central","Same Day",210
"Technology","Copiers","profit_ratio","Consumer","Central","Same Day",0.35
"Technology","Copiers","quantity","Consumer","Central","Same Day",2
"Technology","Copiers","sales","Consumer","Central","Same Day",600
"Technology","Copiers","discount","Consumer","Central","Standard Class",0.6000000000000001
"Technology","Copiers","number_of_records","Consumer","Central","Standard Class",3
"Technology","Copiers","profit","Consumer","Central","Standard Class",1273
"Technology","Copiers","profit_ratio","Consumer","Central","Standard Class",0.99
"Technology","Copiers","quantity","Consumer","Central","Standard Class",12
"Technology","Copiers","sales","Consumer","Central","Standard Class",3920
"Technology","Copiers","discount","Consumer","East","First Class",1
"Technology","Copiers","number_of_records","Consumer","East","First Class",3
"Technology","Copiers","profit","Consumer","East","First Class",607
"Technology","Copiers","profit_ratio","Consumer","East","First Class",0.5700000000000001
"Technology","Copiers","quantity","Consumer","East","First Class",10
"Technology","Copiers","sales","Consumer","East","First Class",3800
"Technology","Copiers","discount","Consumer","East","Second Class",0.8
"Technology","Copiers","number_of_records","Consumer","East","Second Class",2
"Technology","Copiers","profit","Consumer","East","Second Class",290
"Technology","Copiers","profit_ratio","Consumer","East","Second Class",0.32
"Technology","Copiers","quantity","Consumer","East","Second Class",6
"Technology","Copiers","sales","Consumer","East","Second Class",1860
"Technology","Copiers","discount","Consumer","East","Standard Class",1.8
"Technology","Copiers","number_of_records","Consumer","East","Standard Class",7
"Technology","Copiers","profit","Consumer","East","Standard Class",7761
"Technology","Copiers","profit_ratio","Consumer","East","Standard Class",1.72
"Technology","Copiers","quantity","Consumer","East","Standard Class",27
"Technology","Copiers","sales","Consumer","East","Standard Class",24740
"Technology","Copiers","discount","Consumer","South","Second Class",0.2
"Technology","Copiers","number_of_records","Consumer","South","Second Class",2
"Technology","Copiers","profit","Consumer","South","Second Class",720
"Technology","Copiers","profit_ratio","Consumer","South","Second Class",0.64
"Technology","Copiers","quantity","Consumer","South","Second Class",4
"Technology","Copiers","sales","Consumer","South","Second Class",1880
"Technology","Copiers","discount","Consumer","South","Standard Class",0.2
"Technology","Copiers","number_of_records","Consumer","South","Standard Class",2
"Technology","Copiers","profit","Consumer","South","Standard Class",1064
"Technology","Copiers","profit_ratio","Consumer","South","Standard Class",0.8
"Technology","Copiers","quantity","Consumer","South","Standard Class",10
"Technology","Copiers","sales","Consumer","South","Standard Class",2560
"Technology","Copiers","discount","Consumer","West","First Class",0.2
"Technology","Copiers","number_of_records","Consumer","West","First Class",2
"Technology","Copiers","profit","Consumer","West","First Class",6780
"Technology","Copiers","profit_ratio","Consumer","West","First Class",0.61
"Technology","Copiers","quantity","Consumer","West","First Class",6
"Technology","Copiers","sales","Consumer","West","First Class",14480
"Technology","Copiers","discount","Consumer","West","Same Day",0.2
"Technology","Copiers","number_of_records","Consumer","West","Same Day",1
"Technology","Copiers","profit","Consumer","West","Same Day",945
"Technology","Copiers","profit_ratio","Consumer","West","Same Day",0.34
"Technology","Copiers","quantity","Consumer","West","Same Day",5
"Technology","Copiers","sales","Consumer","West","Same Day",2800
"Technology","Copiers","discount","Consumer","West","Second Class",0.8
"Technology","Copiers","number_of_records","Consumer","West","Second Class",5
"Technology","Copiers","profit","Consumer","West","Second Class",2424
"Technology","Copiers","profit_ratio","Consumer","West","Second Class",1.61
"Technology","Copiers","quantity","Consumer","West","Second Class",19
"Technology","Copiers","sales","Consumer","West","Second Class",7400
"Technology","Copiers","discount","Consumer","West","Standard Class",1
"Technology","Copiers","number_of_records","Consumer","West","Standard Class",7
"Technology","Copiers","profit","Consumer","West","Standard Class",2010
"Technology","Copiers","profit_ratio","Consumer","West","Standard Class",2.2800000000000002
"Technology","Copiers","quantity","Consumer","West","Standard Class",16
"Technology","Copiers","sales","Consumer","West","Standard Class",5780
"Technology","Copiers","discount","Corporate","Central","First Class",0.2
"Technology","Copiers","number_of_records","Corporate","Central","First Class",1
"Technology","Copiers","profit","Corporate","Central","First Class",108
"Technology","Copiers","profit_ratio","Corporate","Central","First Class",0.34
"Technology","Copiers","quantity","Corporate","Central","First Class",2
"Technology","Copiers","sales","Corporate","Central","First Class",320
"Technology","Copiers","discount","Corporate","Central","Second Class",0.2
"Technology","Copiers","number_of_records","Corporate","Central","Second Class",1
"Technology","Copiers","profit","Corporate","Central","Second Class",165
"Technology","Copiers","profit_ratio","Corporate","Central","Second Class",0.38
"Technology","Copiers","quantity","Corporate","Central","Second Class",1
